station,fold,horizon_steps,method,condition,ramp_direction,n,coverage,undercoverage_error,mean_width,normalized_width,mean_interval_score
CSGS8,q1_2020,1,oracle_ramp_mondrian,weather_outage,down,78,0.8205128205128205,0.07948717948717954,8.553558349609375,0.28511860966682434,10.409077644348145
CSGS8,q1_2020,1,oracle_ramp_mondrian,weather_outage,up,58,0.7068965517241379,0.19310344827586212,7.388484477996826,0.24628281593322754,12.075483322143555
CSGS8,q1_2020,1,persistence_condition_cqr,clean,down,78,0.0,0.9,5.079998970031738,0.1693332940340042,27.969741821289062
CSGS8,q1_2020,1,persistence_condition_cqr,clean,up,58,0.0,0.9,5.079998970031738,0.1693332940340042,30.155860900878906
CSGS8,q1_2020,1,persistence_condition_cqr,combined_outage,down,78,0.9358974358974359,0.0,23.323848724365234,0.7774616479873657,25.221282958984375
CSGS8,q1_2020,1,persistence_condition_cqr,combined_outage,up,58,0.7068965517241379,0.19310344827586212,19.060863494873047,0.6353620886802673,26.991897583007812
CSGS8,q1_2020,1,persistence_condition_cqr,irradiance_outage,down,78,0.0,0.9,5.079998970031738,0.1693332940340042,27.969741821289062
CSGS8,q1_2020,1,persistence_condition_cqr,irradiance_outage,up,58,0.0,0.9,5.079998970031738,0.1693332940340042,30.155860900878906
CSGS8,q1_2020,1,persistence_condition_cqr,recent_power_outage,down,78,0.9358974358974359,0.0,23.323848724365234,0.7774616479873657,25.221282958984375
CSGS8,q1_2020,1,persistence_condition_cqr,recent_power_outage,up,58,0.7068965517241379,0.19310344827586212,19.060863494873047,0.6353620886802673,26.991897583007812
CSGS8,q1_2020,1,persistence_condition_cqr,weather_outage,down,78,0.0,0.9,5.079998970031738,0.1693332940340042,27.969741821289062
CSGS8,q1_2020,1,persistence_condition_cqr,weather_outage,up,58,0.0,0.9,5.079998970031738,0.1693332940340042,30.155860900878906
CSGS8,q1_2020,1,robust_condition_cqr,clean,down,78,0.5512820512820513,0.3487179487179487,6.416417598724365,0.21388058364391327,15.305883407592773
CSGS8,q1_2020,1,robust_condition_cqr,clean,up,58,0.39655172413793105,0.503448275862069,5.32807731628418,0.17760257422924042,20.218828201293945
CSGS8,q1_2020,1,robust_condition_cqr,combined_outage,down,78,0.5769230769230769,0.32307692307692315,6.991559028625488,0.23305197060108185,17.005117416381836
CSGS8,q1_2020,1,robust_condition_cqr,combined_outage,up,58,0.27586206896551724,0.6241379310344828,4.766700267791748,0.1588900089263916,26.005386352539062
CSGS8,q1_2020,1,robust_condition_cqr,irradiance_outage,down,78,0.3974358974358974,0.5025641025641026,5.8355865478515625,0.1945195496082306,16.84707260131836
CSGS8,q1_2020,1,robust_condition_cqr,irradiance_outage,up,58,0.27586206896551724,0.6241379310344828,4.183379650115967,0.13944599032402039,24.946317672729492
CSGS8,q1_2020,1,robust_condition_cqr,recent_power_outage,down,78,0.7435897435897436,0.1564102564102564,8.538558959960938,0.28461864590644836,13.429457664489746
CSGS8,q1_2020,1,robust_condition_cqr,recent_power_outage,up,58,0.46551724137931033,0.4344827586206897,6.622285842895508,0.220742866396904,18.634828567504883
CSGS8,q1_2020,1,robust_condition_cqr,weather_outage,down,78,0.5769230769230769,0.32307692307692315,6.368062496185303,0.21226875483989716,14.91492748260498
CSGS8,q1_2020,1,robust_condition_cqr,weather_outage,up,58,0.3793103448275862,0.5206896551724138,5.202987194061279,0.17343290150165558,20.665321350097656
CSGS8,q1_2020,1,robust_local_cqr,clean,down,78,0.5897435897435898,0.31025641025641026,6.756035327911377,0.22520117461681366,13.986074447631836
CSGS8,q1_2020,1,robust_local_cqr,clean,up,58,0.43103448275862066,0.46896551724137936,6.019400119781494,0.20064666867256165,15.950586318969727
CSGS8,q1_2020,1,robust_local_cqr,combined_outage,down,78,0.6153846153846154,0.2846153846153846,7.446434020996094,0.2482144683599472,15.680487632751465
CSGS8,q1_2020,1,robust_local_cqr,combined_outage,up,58,0.3448275862068966,0.5551724137931034,5.24477481842041,0.17482583224773407,23.437055587768555
CSGS8,q1_2020,1,robust_local_cqr,irradiance_outage,down,78,0.46153846153846156,0.43846153846153846,6.226909160614014,0.2075636386871338,14.806764602661133
CSGS8,q1_2020,1,robust_local_cqr,irradiance_outage,up,58,0.4482758620689655,0.4517241379310345,5.075607776641846,0.16918691992759705,19.66327476501465
CSGS8,q1_2020,1,robust_local_cqr,recent_power_outage,down,78,0.7435897435897436,0.1564102564102564,8.86081600189209,0.2953605353832245,12.27559757232666
CSGS8,q1_2020,1,robust_local_cqr,recent_power_outage,up,58,0.5517241379310345,0.34827586206896555,7.086380958557129,0.23621270060539246,16.835498809814453
CSGS8,q1_2020,1,robust_local_cqr,weather_outage,down,78,0.5769230769230769,0.32307692307692315,6.709171295166016,0.22363904118537903,13.50955867767334
CSGS8,q1_2020,1,robust_local_cqr,weather_outage,up,58,0.43103448275862066,0.46896551724137936,5.950284957885742,0.19834282994270325,15.96603775024414
CSGS8,q1_2020,1,robust_risk_mondrian,clean,down,78,0.6025641025641025,0.2974358974358975,7.081770896911621,0.2360590249300003,13.11405086517334
CSGS8,q1_2020,1,robust_risk_mondrian,clean,up,58,0.46551724137931033,0.4344827586206897,5.998123645782471,0.19993744790554047,17.24489974975586
CSGS8,q1_2020,1,robust_risk_mondrian,combined_outage,down,78,0.6282051282051282,0.27179487179487183,7.740257263183594,0.25800856947898865,14.74527359008789
CSGS8,q1_2020,1,robust_risk_mondrian,combined_outage,up,58,0.3275862068965517,0.5724137931034483,5.491680145263672,0.18305601179599762,21.501447677612305
CSGS8,q1_2020,1,robust_risk_mondrian,irradiance_outage,down,78,0.5,0.4,6.438495635986328,0.21461652219295502,14.150224685668945
CSGS8,q1_2020,1,robust_risk_mondrian,irradiance_outage,up,58,0.3448275862068966,0.5551724137931034,4.559953212738037,0.15199844539165497,23.385852813720703
CSGS8,q1_2020,1,robust_risk_mondrian,recent_power_outage,down,78,0.7948717948717948,0.1051282051282052,9.131587028503418,0.3043862283229828,12.357450485229492
CSGS8,q1_2020,1,robust_risk_mondrian,recent_power_outage,up,58,0.5689655172413793,0.3310344827586207,7.209555149078369,0.24031850695610046,17.186918258666992
CSGS8,q1_2020,1,robust_risk_mondrian,weather_outage,down,78,0.6153846153846154,0.2846153846153846,7.034748554229736,0.23449161648750305,12.741931915283203
CSGS8,q1_2020,1,robust_risk_mondrian,weather_outage,up,58,0.43103448275862066,0.46896551724137936,5.845246315002441,0.19484154880046844,17.520856857299805
CSGS8,q1_2020,1,robust_rolling_cqr,clean,down,78,0.5769230769230769,0.32307692307692315,6.601271629333496,0.2200423926115036,14.799042701721191
CSGS8,q1_2020,1,robust_rolling_cqr,clean,up,58,0.43103448275862066,0.46896551724137936,5.521100044250488,0.18403667211532593,19.118995666503906
CSGS8,q1_2020,1,robust_rolling_cqr,combined_outage,down,78,0.5641025641025641,0.3358974358974359,6.958714485168457,0.23195715248584747,17.005294799804688
CSGS8,q1_2020,1,robust_rolling_cqr,combined_outage,up,58,0.25862068965517243,0.6413793103448275,4.8499860763549805,0.16166619956493378,25.115034103393555
CSGS8,q1_2020,1,robust_rolling_cqr,irradiance_outage,down,78,0.38461538461538464,0.5153846153846153,5.761650562286377,0.19205501675605774,17.222387313842773
CSGS8,q1_2020,1,robust_rolling_cqr,irradiance_outage,up,58,0.27586206896551724,0.6241379310344828,4.097187519073486,0.1365729123353958,25.4578800201416
CSGS8,q1_2020,1,robust_rolling_cqr,recent_power_outage,down,78,0.782051282051282,0.11794871794871797,9.340907096862793,0.3113635778427124,12.901856422424316
CSGS8,q1_2020,1,robust_rolling_cqr,recent_power_outage,up,58,0.6379310344827587,0.26206896551724135,7.553991794586182,0.25179973244667053,15.170127868652344
CSGS8,q1_2020,1,robust_rolling_cqr,weather_outage,down,78,0.5769230769230769,0.32307692307692315,6.52728796005249,0.217576265335083,14.444575309753418
CSGS8,q1_2020,1,robust_rolling_cqr,weather_outage,up,58,0.3793103448275862,0.5206896551724138,5.359623432159424,0.17865411937236786,19.695512771606445
CSGS8,q1_2020,4,clean_condition_cqr,clean,down,145,0.6689655172413793,0.2310344827586207,8.530136108398438,0.2843378782272339,15.764558792114258
CSGS8,q1_2020,4,clean_condition_cqr,clean,up,86,0.26744186046511625,0.6325581395348838,6.622405529022217,0.22074684500694275,31.325780868530273
CSGS8,q1_2020,4,clean_condition_cqr,combined_outage,down,145,1.0,0.0,15.00047492980957,0.5000158548355103,15.00047492980957
CSGS8,q1_2020,4,clean_condition_cqr,combined_outage,up,86,0.6744186046511628,0.22558139534883725,17.81749725341797,0.5939165949821472,24.162677764892578
CSGS8,q1_2020,4,clean_condition_cqr,irradiance_outage,down,145,1.0,0.0,11.151764869689941,0.37172549962997437,11.151764869689941
CSGS8,q1_2020,4,clean_condition_cqr,irradiance_outage,up,86,0.10465116279069768,0.7953488372093024,6.682257175445557,0.22274190187454224,64.46739959716797
CSGS8,q1_2020,4,clean_condition_cqr,recent_power_outage,down,145,0.9862068965517241,0.0,13.125335693359375,0.4375111758708954,13.772640228271484
CSGS8,q1_2020,4,clean_condition_cqr,recent_power_outage,up,86,0.18604651162790697,0.713953488372093,11.249441146850586,0.3749813735485077,58.3850212097168
CSGS8,q1_2020,4,clean_condition_cqr,weather_outage,down,145,0.6896551724137931,0.21034482758620687,8.588871955871582,0.28629574179649353,15.555259704589844
CSGS8,q1_2020,4,clean_condition_cqr,weather_outage,up,86,0.2441860465116279,0.6558139534883721,6.394477844238281,0.2131492644548416,35.62794876098633
CSGS8,q1_2020,4,lgbm_condition_cqr,clean,down,145,0.7172413793103448,0.1827586206896552,6.676769733428955,0.22255899012088776,12.665844917297363
CSGS8,q1_2020,4,lgbm_condition_cqr,clean,up,86,0.19767441860465115,0.7023255813953488,6.916824817657471,0.23056082427501678,37.697792053222656
CSGS8,q1_2020,4,lgbm_condition_cqr,combined_outage,down,145,1.0,0.0,17.64556121826172,0.5881853699684143,17.64556121826172
CSGS8,q1_2020,4,lgbm_condition_cqr,combined_outage,up,86,0.872093023255814,0.027906976744186074,20.522930145263672,0.6840976476669312,24.711519241333008
CSGS8,q1_2020,4,lgbm_condition_cqr,irradiance_outage,down,145,0.993103448275862,0.0,7.270073413848877,0.24233578145503998,7.319244861602783
CSGS8,q1_2020,4,lgbm_condition_cqr,irradiance_outage,up,86,0.06976744186046512,0.8302325581395349,6.618808269500732,0.22062693536281586,68.7352294921875
CSGS8,q1_2020,4,lgbm_condition_cqr,recent_power_outage,down,145,1.0,0.0,16.692928314208984,0.5564309358596802,16.692928314208984
CSGS8,q1_2020,4,lgbm_condition_cqr,recent_power_outage,up,86,0.8372093023255814,0.06279069767441858,19.83344841003418,0.6611149311065674,25.26409149169922
CSGS8,q1_2020,4,lgbm_condition_cqr,weather_outage,down,145,0.7103448275862069,0.18965517241379315,6.620522499084473,0.22068408131599426,12.634468078613281
CSGS8,q1_2020,4,lgbm_condition_cqr,weather_outage,up,86,0.18604651162790697,0.713953488372093,6.813546657562256,0.22711822390556335,40.525543212890625
CSGS8,q1_2020,4,oracle_ramp_mondrian,clean,down,145,0.8827586206896552,0.017241379310344862,10.616107940673828,0.3538702726364136,13.614710807800293
CSGS8,q1_2020,4,oracle_ramp_mondrian,clean,up,86,0.46511627906976744,0.4348837209302326,8.9140043258667,0.2971334755420685,20.60191535949707
CSGS8,q1_2020,4,oracle_ramp_mondrian,combined_outage,down,145,0.903448275862069,0.0,13.53027629852295,0.45100921392440796,15.540138244628906
CSGS8,q1_2020,4,oracle_ramp_mondrian,combined_outage,up,86,0.26744186046511625,0.6325581395348838,9.376893997192383,0.31256312131881714,34.161285400390625
CSGS8,q1_2020,4,oracle_ramp_mondrian,irradiance_outage,down,145,0.9103448275862069,0.0,11.044391632080078,0.3681463897228241,13.631203651428223
CSGS8,q1_2020,4,oracle_ramp_mondrian,irradiance_outage,up,86,0.3488372093023256,0.5511627906976744,8.397293090820312,0.27990975975990295,31.907901763916016
CSGS8,q1_2020,4,oracle_ramp_mondrian,recent_power_outage,down,145,0.9172413793103448,0.0,12.502280235290527,0.4167426824569702,15.219049453735352
CSGS8,q1_2020,4,oracle_ramp_mondrian,recent_power_outage,up,86,0.6046511627906976,0.2953488372093024,10.266128540039062,0.3422042727470398,20.300765991210938
CSGS8,q1_2020,4,oracle_ramp_mondrian,weather_outage,down,145,0.896551724137931,0.0034482758620689724,10.893543243408203,0.36311811208724976,13.488670349121094
CSGS8,q1_2020,4,oracle_ramp_mondrian,weather_outage,up,86,0.3953488372093023,0.5046511627906978,8.776058197021484,0.29253527522087097,23.50342559814453
CSGS8,q1_2020,4,persistence_condition_cqr,clean,down,145,0.1103448275862069,0.7896551724137931,12.440000534057617,0.41466668248176575,31.42483139038086
CSGS8,q1_2020,4,persistence_condition_cqr,clean,up,86,0.1511627906976744,0.7488372093023257,12.379650115966797,0.4126549959182739,33.419185638427734
CSGS8,q1_2020,4,persistence_condition_cqr,combined_outage,down,145,0.7793103448275862,0.12068965517241381,26.549171447753906,0.8849723935127258,33.91606903076172
CSGS8,q1_2020,4,persistence_condition_cqr,combined_outage,up,86,0.7093023255813954,0.19069767441860463,18.136978149414062,0.6045659184455872,25.74860382080078
CSGS8,q1_2020,4,persistence_condition_cqr,irradiance_outage,down,145,0.1103448275862069,0.7896551724137931,12.440000534057617,0.41466668248176575,31.42483139038086
CSGS8,q1_2020,4,persistence_condition_cqr,irradiance_outage,up,86,0.1511627906976744,0.7488372093023257,12.379650115966797,0.4126549959182739,33.419185638427734
CSGS8,q1_2020,4,persistence_condition_cqr,recent_power_outage,down,145,0.7793103448275862,0.12068965517241381,26.549171447753906,0.8849723935127258,33.91606903076172
CSGS8,q1_2020,4,persistence_condition_cqr,recent_power_outage,up,86,0.7093023255813954,0.19069767441860463,18.136978149414062,0.6045659184455872,25.74860382080078
CSGS8,q1_2020,4,persistence_condition_cqr,weather_outage,down,145,0.1103448275862069,0.7896551724137931,12.440000534057617,0.41466668248176575,31.42483139038086
CSGS8,q1_2020,4,persistence_condition_cqr,weather_outage,up,86,0.1511627906976744,0.7488372093023257,12.379650115966797,0.4126549959182739,33.419185638427734
CSGS8,q1_2020,4,robust_condition_cqr,clean,down,145,0.7172413793103448,0.1827586206896552,8.271526336669922,0.275717556476593,15.748495101928711
CSGS8,q1_2020,4,robust_condition_cqr,clean,up,86,0.22093023255813954,0.6790697674418604,6.455580711364746,0.21518602967262268,34.074546813964844
CSGS8,q1_2020,4,robust_condition_cqr,combined_outage,down,145,0.7172413793103448,0.1827586206896552,9.968530654907227,0.3322843611240387,18.633243560791016
CSGS8,q1_2020,4,robust_condition_cqr,combined_outage,up,86,0.1511627906976744,0.7488372093023257,5.531306266784668,0.18437688052654266,61.51120376586914
CSGS8,q1_2020,4,robust_condition_cqr,irradiance_outage,down,145,0.6827586206896552,0.21724137931034482,8.460381507873535,0.2820127308368683,16.230098724365234
CSGS8,q1_2020,4,robust_condition_cqr,irradiance_outage,up,86,0.1744186046511628,0.7255813953488373,5.682911396026611,0.1894303858280182,50.11689376831055
CSGS8,q1_2020,4,robust_condition_cqr,recent_power_outage,down,145,0.7724137931034483,0.12758620689655176,9.731945037841797,0.3243981599807739,16.662858963012695
CSGS8,q1_2020,4,robust_condition_cqr,recent_power_outage,up,86,0.29069767441860467,0.6093023255813954,7.345152378082275,0.2448384165763855,34.26280212402344
CSGS8,q1_2020,4,robust_condition_cqr,weather_outage,down,145,0.7034482758620689,0.1965517241379311,8.371577262878418,0.27905258536338806,15.50448226928711
CSGS8,q1_2020,4,robust_condition_cqr,weather_outage,up,86,0.19767441860465115,0.7023255813953488,6.136066436767578,0.20453554391860962,39.406246185302734
CSGS8,q1_2020,4,robust_local_cqr,clean,down,145,0.7310344827586207,0.16896551724137931,8.276314735412598,0.2758771479129791,15.77662181854248
CSGS8,q1_2020,4,robust_local_cqr,clean,up,86,0.27906976744186046,0.6209302325581396,7.089591979980469,0.23631973564624786,29.570615768432617
CSGS8,q1_2020,4,robust_local_cqr,combined_outage,down,145,0.7862068965517242,0.11379310344827587,10.891266822814941,0.3630422353744507,17.10179901123047
CSGS8,q1_2020,4,robust_local_cqr,combined_outage,up,86,0.16279069767441862,0.7372093023255815,6.387929439544678,0.21293097734451294,55.30652618408203
CSGS8,q1_2020,4,robust_local_cqr,irradiance_outage,down,145,0.7103448275862069,0.18965517241379315,8.58332633972168,0.28611087799072266,15.933300971984863
CSGS8,q1_2020,4,robust_local_cqr,irradiance_outage,up,86,0.20930232558139536,0.6906976744186046,6.5214524269104,0.21738174557685852,44.30363464355469
CSGS8,q1_2020,4,robust_local_cqr,recent_power_outage,down,145,0.8206896551724138,0.07931034482758625,10.281023025512695,0.3427007794380188,15.844548225402832
CSGS8,q1_2020,4,robust_local_cqr,recent_power_outage,up,86,0.3372093023255814,0.5627906976744186,7.893305778503418,0.2631101906299591,30.36701202392578
CSGS8,q1_2020,4,robust_local_cqr,weather_outage,down,145,0.7172413793103448,0.1827586206896552,8.362866401672363,0.27876222133636475,15.631616592407227
CSGS8,q1_2020,4,robust_local_cqr,weather_outage,up,86,0.2441860465116279,0.6558139534883721,6.8394904136657715,0.2279830127954483,34.26127624511719
CSGS8,q1_2020,4,robust_risk_mondrian,clean,down,145,0.7793103448275862,0.12068965517241381,9.04128360748291,0.3013761341571808,14.603611946105957
CSGS8,q1_2020,4,robust_risk_mondrian,clean,up,86,0.3023255813953488,0.5976744186046512,6.710836887359619,0.2236945629119873,33.34212875366211
CSGS8,q1_2020,4,robust_risk_mondrian,combined_outage,down,145,0.7310344827586207,0.16896551724137931,10.281344413757324,0.342711478471756,18.000619888305664
CSGS8,q1_2020,4,robust_risk_mondrian,combined_outage,up,86,0.1511627906976744,0.7488372093023257,6.185825824737549,0.2061941921710968,55.87441635131836
CSGS8,q1_2020,4,robust_risk_mondrian,irradiance_outage,down,145,0.7517241379310344,0.1482758620689656,9.130751609802246,0.3043583929538727,15.286380767822266
CSGS8,q1_2020,4,robust_risk_mondrian,irradiance_outage,up,86,0.16279069767441862,0.7372093023255815,5.6040143966674805,0.18680047988891602,51.59185791015625
